0.36337
0.44203
0.34721
0.29628
0.35869
0.29952
0.31155
0.27484
0.36425
0.42535
0.49397
0.44135
0.45599
0.46809
0.41712
0.43032
0.41842
0.45910
0.41194
0.37911
0.43455
0.42611
0.37667
0.43893
0.39115
0.48832
0.40193
0.40723
0.40723
0.40193
0.36853
0.36853
0.37699
0.37699
0.34523
0.37699
0.37699
0.37699
0.37699
0.37699
0.37699
0.37352
0.37352
0.40708
0.40708
0.38530
0.38942
0.42611
0.37166
0.40826
0.45535
0.40562
0.45960
0.44261
0.43941
0.39434
0.45578
0.45578
0.42770
0.40124
0.41865
0.41865
0.41865
0.43978
0.41976
0.46407
0.46542
0.47642
0.49458
0.49458
0.47782
0.47782
0.47642
0.47642
0.47642
0.47642
0.49604
0.43127
0.45100
0.41389
0.42665
0.42665
0.43022
0.43022
0.42543
0.49257
0.49257
0.42776
0.53405
0.49257
0.49257
0.49257
0.48656
0.48656
0.48656
0.50738
0.48656
0.48656
0.48656
0.48656
0.43484
0.43649
0.49525
0.49525
0.49647
0.49647
0.49647
0.49647
0.49647
0.49647
0.49647
0.49647
0.40477
0.41969
0.47896
0.47896
0.47896
0.46730
0.46730
0.41352
0.43522
0.43522
0.40708
0.41499
0.41499
0.41499
0.41455
0.41455
0.41455
0.41455
0.41455
0.41455
0.47293
0.47293
0.44030
0.44030
0.46111
0.48526
0.48526
0.48526
0.48526
0.43169
0.48526
0.48526
0.48526
0.48526
0.48526
0.48526
0.48526
0.48526
0.49589
0.42676
0.42676
0.49589
0.42181
0.42181
0.41913
0.41913
0.41913
0.41913
0.44338
0.47726
0.47726
0.47726
0.47273
0.46702
0.46702
0.46702
0.46702
0.42354
0.42354
0.42354
0.42354
0.42197
0.42197
0.42197
0.42197
0.42125
0.42125
0.42354
0.42354
0.42354
0.42354
0.42125
0.42125
0.43126
0.43126
0.44011
0.44011
0.46442
0.46442
